coverage_onestep,coverage_twostep,coverage_relative_%
9,26,188.88888888888889
9,10,11.11111111111111
20,42,110.00000000000001
48,66,37.5
47,92,95.74468085106383
54,63,16.666666666666664
22,39,77.27272727272727
24,44,83.33333333333334
20,33,65.0
20,27,35.0
26,49,88.46153846153845
26,29,11.538461538461538
